0.805777,73.33871,81.78219,67.23141,1199.0
0.807778,73.1926,81.82694,66.94556,1202.0
0.809779,73.33871,81.86816,66.67387,1206.0
0.811781,73.33871,81.90516,66.3979,1209.0
0.813782,73.1926,81.93806,66.11926,1212.0
0.815783,73.1926,81.96695,65.83943,1215.0
0.817785,73.33871,81.99186,65.55986,1219.0
0.819786,73.33871,82.01286,65.28076,1222.0
0.821786,73.33157,82.03071,65.02097,1225.0
0.823788,0.0,82.04462,64.75862,1228.0
0.82579,73.33157,82.05453,64.49039,1232.0
0.827792,73.1926,82.06062,64.22164,1235.0
0.829793,73.33871,82.06305,63.95766,1238.0
0.831795,73.1926,82.06187,63.69947,1241.0
0.833795,0.0,82.05704,63.44348,1244.0
0.835798,73.33871,82.04846,63.18594,1248.0
0.837799,73.1926,82.03638,62.93184,1251.0
0.8398,73.33157,82.02028,62.66922,1254.0
0.8418,73.1926,82.00027,62.39985,1257.0
0.843802,73.1926,81.97719,62.14238,1260.0
0.845803,73.33871,81.95106,61.89701,1263.0
0.847805,0.0,81.92173,61.65966,1266.0
0.849806,73.33157,81.88842,61.40814,1269.0
0.851807,0.0,81.85188,61.16275,1272.0
0.853809,0.0,81.81203,60.91912,1275.0
0.855809,0.0,81.76872,60.67364,1278.0
0.857811,73.1926,81.72148,60.41389,1281.0
0.859812,0.0,81.67127,60.16445,1284.0
0.861814,0.0,81.61794,59.9206,1287.0
0.863816,0.0,81.56139,59.67867,1290.0
0.865818,73.1926,81.50111,59.42617,1293.0
0.867819,0.0,81.43813,59.18734,1296.0
0.869821,73.1926,81.3718,58.9436,1299.0
0.871822,0.0,81.303,58.71452,1302.0
0.873823,73.33157,81.23104,58.48166,1305.0
0.875824,73.1926,81.15537,58.23353,1308.0
0.877826,73.1926,81.07769,58.01151,1311.0
0.879828,73.33871,80.99731,57.79678,1314.0
0.881829,73.33871,80.91364,57.5721,1317.0
0.883831,73.18549,80.8493,57.41194,1319.0
0.885832,73.1926,80.7607,57.19181,1322.0
0.887835,73.1926,80.66951,56.97813,1325.0
0.889835,73.1926,80.57522,56.75741,1328.0
0.891837,73.1926,80.47801,56.53138,1331.0
0.893838,73.33157,80.37932,56.33554,1334.0
0.89584,0.0,80.27754,56.12962,1336.0
0.897841,0.0,80.17311,55.92422,1339.0
0.899843,73.33871,80.06538,55.70168,1342.0
0.901844,73.33871,79.9555,55.49095,1345.0
0.903845,73.18549,79.84368,55.29599,1348.0
0.905848,0.0,79.72909,55.09463,1350.0
0.907849,0.0,79.61214,54.89728,1353.0
0.909852,73.1926,79.4929,54.70367,1356.0
0.911853,73.33871,79.37181,54.52327,1359.0
0.913854,73.33871,79.24837,54.34248,1362.0
0.915856,0.0,79.12247,54.15773,1364.0
0.917857,0.0,78.99456,53.97904,1367.0
0.919859,73.18549,78.86394,53.78857,1370.0
0.921861,73.33871,78.73177,53.61442,1373.0
0.923862,73.33871,78.59758,53.44309,1376.0
0.925863,0.0,78.46192,53.28775,1378.0
0.927864,73.33871,78.32393,53.12613,1381.0
0.929866,73.33157,78.18383,52.96351,1384.0
0.931867,0.0,78.04171,52.80058,1386.0
0.933869,73.33871,77.89745,52.63362,1389.0
0.935872,73.1926,77.75127,52.46789,1392.0
0.937873,0.0,77.60324,52.30394,1394.0
0.939874,0.0,77.45378,52.15134,1397.0
0.941875,73.1926,77.30291,52.0089,1400.0
0.943877,73.33871,77.15099,51.88538,1403.0
0.945879,73.33157,76.99689,51.74937,1406.0
0.947881,73.1926,76.84136,51.61924,1408.0
0.949882,73.33871,76.68443,51.49593,1411.0
0.951885,73.33871,76.52549,51.36157,1414.0
0.953886,0.0,76.36583,51.24763,1416.0
0.955889,73.33871,76.20459,51.1314,1419.0
0.95789,73.1926,76.04198,51.01793,1422.0
0.959891,0.0,75.87807,50.9072,1424.0
0.961891,73.1926,75.71265,50.79511,1427.0
0.963894,73.33871,75.54603,50.68653,1430.0
0.965896,0.0,75.37827,50.58166,1432.0
0.967898,73.33157,75.20924,50.47615,1435.0
0.969899,73.1926,75.03925,50.37494,1438.0
0.9719,0.0,74.86829,50.27795,1440.0
0.973902,73.1926,74.69617,50.18085,1443.0
0.975904,73.33871,74.52312,50.08836,1446.0
0.977905,73.33157,74.34939,50.00499,1449.0
0.979907,73.1926,74.17506,49.9296,1451.0
0.981909,73.33871,74.0001,49.86274,1454.0
0.98391,73.33871,73.82386,49.78625,1457.0
0.985912,73.1926,73.64716,49.7179,1459.0
0.987914,73.1926,73.47,49.65829,1462.0
0.989916,73.33871,73.29241,49.60619,1465.0
0.991917,0.0,73.11418,49.55722,1467.0
0.993918,73.33871,72.93518,49.50691,1470.0
0.995919,73.33871,72.75563,49.45987,1473.0
0.997922,73.33871,72.57577,49.42053,1476.0
0.999923,73.18549,72.39565,49.3876,1478.0
1.001925,73.33871,72.21526,49.36169,1481.0
1.003926,73.33871,72.03398,49.32468,1484.0
1.005927,73.33871,71.85256,49.29435,1486.0
1.00793,73.1926,71.67102,49.27113,1489.0
1.009932,73.1926,71.48937,49.2537,1492.0
1.011933,0.0,71.30746,49.2376,1494.0
1.013935,73.1926,71.12517,49.21856,1497.0
1.015936,73.33157,70.94271,49.20108,1500.0
1.017938,0.0,70.76083,49.20233,1502.0
1.019939,0.0,70.57847,49.19542,1505.0
1.02194,73.33871,70.39635,49.19757,1508.0
1.023941,73.33871,70.21488,49.21718,1511.0
1.025943,73.33157,70.03354,49.23924,1514.0
1.027943,0.0,69.85215,49.25934,1516.0
1.029946,73.33871,69.67056,49.27309,1519.0
1.031947,73.33157,69.48897,49.2855,1522.0
1.033949,0.0,69.3082,49.31377,1524.0
1.03595,73.1926,69.12731,49.33572,1528.0
1.037952,73.33871,68.94726,49.37189,1530.0
1.039953,73.1926,68.76749,49.40931,1533.0
1.041954,73.33157,68.5881,49.44695,1536.0
1.043956,73.33871,68.4091,49.48501,1539.0
1.045958,73.33871,68.2312,49.54041,1542.0
1.04796,0.0,68.05426,49.60706,1544.0
1.049962,73.1926,67.87737,49.66225,1547.0
1.051963,0.0,67.70201,49.74184,1550.0
1.053964,73.1926,67.57058,49.79329,1552.0
1.055966,73.33871,67.39552,49.85387,1555.0
1.057969,0.0,67.22198,49.93822,1558.0
1.05997,73.33871,67.04929,50.02514,1561.0
1.061972,73.1926,66.87688,50.10168,1564.0
1.063973,73.33871,66.70569,50.18994,1567.0
1.065974,73.33871,66.53577,50.28873,1570.0
1.067975,0.0,66.3669,50.39227,1572.0
1.069976,73.1926,66.19819,50.47886,1576.0
1.071979,73.33157,66.03127,50.58749,1579.0
1.073981,0.0,65.86543,50.699,1581.0
1.075982,0.0,65.70037,50.80462,1584.0
1.077984,0.0,65.53663,50.91692,1587.0
1.079986,0.0,65.37415,51.03497,1590.0
1.081988,73.33157,65.21309,51.16232,1594.0
1.083989,73.33871,65.05381,51.3057,1597.0
1.08599,0.0,64.89555,51.44606,1599.0
1.087991,0.0,64.73805,51.57495,1602.0
1.089993,73.1926,64.58203,51.70993,1606.0
1.091995,73.33871,64.42789,51.85825,1609.0
1.093996,73.33871,64.27502,52.00567,1612.0
1.095997,73.33157,64.12347,52.15155,1615.0
1.097999,73.1926,63.97391,52.31271,1618.0
1.100001,73.33871,63.82626,52.48771,1621.0
1.102002,0.0,63.68037,52.67044,1624.0
1.104005,0.0,63.53588,52.85018,1627.0
1.106006,0.0,63.39257,53.02245,1630.0
1.108008,73.1926,63.25066,53.19201,1634.0
1.11001,73.33871,63.11046,53.36639,1637.0
1.112012,73.33871,62.97216,53.54902,1640.0
