0.001901,0.003418,0.0029,0.9985,-0.03354,0.03027,-0.03741
0.002901,0.006836,0.0029,0.9985,0.08853,-0.0918,-0.09845
0.0039,0.006348,0.001,0.9966,-0.03354,-0.03077,-0.15948
0.0049,0.002441,0.001,0.9966,-0.03354,0.03027,-0.03741
0.0059,0.003906,0.0039,0.999,-0.15561,-0.03077,-0.09845
0.0069,0.005859,0.0005,0.9976,-0.15561,0.03027,0.02362
0.0079,0.005859,0.001,0.999,-0.03354,0.0913,-0.09845
0.0089,0.006348,0.0029,0.9976,-0.15561,0.03027,-0.03741
0.0099,0.008301,0.001,0.999,-0.09457,-0.0918,-0.03741
0.0109,0.006348,0.001,1.0,-0.15561,-0.0918,-0.09845
0.0119,0.003906,0.0015,0.9985,-0.03354,-0.0918,-0.03741
0.0129,0.006348,0.0034,1.0015,-0.15561,0.03027,-0.03741
0.0139,0.005859,-0.0034,1.0015,-0.03354,-0.15284,-0.03741
0.0149,0.004883,-0.0029,0.9976,0.08853,-0.03077,0.08466
0.0159,0.007324,-0.0024,1.0,-0.09457,-0.0918,-0.03741
0.0169,0.006836,0.0005,0.9951,-0.09457,-0.0918,0.08466
0.0179,0.004395,-0.0044,0.9932,0.0275,-0.03077,0.02362
0.0189,0.005371,0.0024,0.999,0.08853,-0.0918,0.02362
0.0199,0.007324,-0.0024,1.002,-0.03354,-0.0918,0.02362
0.0209,0.005371,-0.002,0.9985,-0.03354,-0.03077,0.02362
0.0219,0.007324,-0.001,0.9976,-0.09457,-0.0918,0.08466
0.0229,0.008301,0.0,1.0,0.0275,-0.0918,-0.03741
0.0239,0.004395,-0.0015,0.9995,-0.09457,-0.0918,0.02362
0.0249,0.004395,0.0,0.998,0.0275,-0.15284,-0.03741
0.0259,0.005371,-0.0029,1.0005,-0.09457,0.03027,-0.03741
0.0269,0.007812,-0.0015,0.998,0.0275,-0.15284,-0.03741
0.0279,0.006348,-0.0005,0.9961,0.0275,0.0913,-0.09845
0.0289,0.007324,-0.001,0.9976,0.08853,-0.15284,-0.03741
0.0299,0.005371,-0.002,0.998,-0.03354,-0.0918,0.02362
0.0309,0.006836,0.001,1.0,-0.09457,-0.03077,-0.09845
0.0319,0.010254,-0.0034,0.9956,0.0275,-0.03077,0.08466
0.0329,0.005859,-0.0015,1.0044,-0.03354,-0.0918,-0.15948
0.0339,0.004395,0.0034,0.9976,-0.03354,-0.0918,-0.15948
0.0349,0.004395,-0.0005,0.9985,0.0275,-0.03077,0.02362
0.0359,0.007324,0.001,0.9971,-0.03354,-0.03077,-0.03741
0.0369,0.007324,0.0054,1.0005,-0.15561,-0.0918,0.02362
0.0379,0.007324,0.001,0.9961,0.0275,-0.15284,0.02362
0.0389,0.004883,0.0005,1.0054,0.0275,-0.0918,-0.09845
0.0399,0.008301,0.0,0.9966,-0.03354,-0.0918,-0.03741
0.0409,0.006348,-0.001,0.9971,0.0275,-0.0918,0.02362
0.0419,0.005859,0.0,1.0,-0.09457,-0.15284,-0.03741
0.0429,0.010254,0.0005,1.001,-0.09457,-0.03077,-0.03741
0.0439,0.009766,-0.001,0.998,-0.03354,-0.03077,0.02362
0.0449,0.010254,-0.0005,0.9971,-0.03354,0.03027,0.02362
0.0459,0.008789,-0.0015,0.9995,-0.09457,-0.0918,0.02362
0.0469,0.008301,0.0044,0.9985,-0.09457,-0.03077,0.02362
0.0479,0.007812,0.0024,1.0015,-0.03354,0.03027,0.02362
0.0489,0.006836,0.0029,1.0,0.0275,-0.03077,-0.03741
0.0499,0.004883,0.002,1.0005,-0.03354,-0.03077,0.08466
0.0509,0.004395,-0.0005,1.0005,0.0275,0.03027,0.02362
0.0519,0.008301,0.002,1.0059,-0.03354,-0.03077,0.02362
0.0529,0.007324,0.0005,0.999,-0.03354,0.03027,-0.09845
0.0539,0.003906,0.0015,0.9976,-0.03354,0.03027,-0.03741
0.0549,0.00293,0.0005,1.0024,-0.03354,-0.0918,0.08466
0.0559,0.005371,0.0039,0.9995,-0.03354,0.03027,0.08466
0.0569,0.005859,0.0005,1.0,0.0275,-0.03077,-0.03741
0.0579,0.006836,-0.002,0.9985,-0.09457,-0.03077,-0.03741
0.0589,0.004395,0.0024,0.9995,0.08853,-0.03077,0.02362
0.0599,0.003906,0.0049,0.9976,-0.09457,-0.0918,-0.09845
0.0609,0.006836,0.001,1.0,-0.09457,0.0913,0.02362
0.0619,0.004395,0.001,1.0049,-0.03354,-0.03077,-0.15948
0.0629,0.004883,0.0005,1.0015,-0.03354,-0.03077,0.08466
0.0639,0.006836,0.002,0.999,0.0275,0.0913,-0.03741
0.0649,0.004883,0.0029,1.0015,-0.15561,0.03027,0.08466
0.0659,0.007324,-0.0029,0.999,-0.03354,-0.03077,0.02362
0.0669,0.004395,0.0015,1.0024,-0.03354,-0.03077,-0.03741
0.0679,0.004883,0.0015,0.9976,-0.09457,-0.03077,0.02362
0.0689,0.009277,-0.0044,0.9995,0.08853,-0.0918,-0.03741
0.0699,0.004395,-0.0034,0.9995,-0.15561,-0.03077,-0.03741
0.0709,0.004883,0.0,1.0005,-0.15561,-0.0918,0.02362
0.0719,0.005859,-0.001,1.0015,-0.15561,-0.03077,-0.03741
0.0729,0.004883,0.002,0.998,-0.03354,-0.0918,-0.03741
0.0739,0.007324,0.0005,1.0015,-0.03354,-0.03077,-0.09845
0.0749,0.007324,0.0015,1.0015,-0.09457,-0.0918,0.02362
0.0759,0.005859,0.0,0.9976,0.0275,-0.15284,0.08466
0.0769,0.009277,0.0,1.001,-0.03354,-0.03077,-0.09845
0.0779,0.005371,0.0,0.999,-0.03354,-0.0918,-0.03741
0.0789,0.004883,0.002,1.0015,-0.03354,-0.0918,0.02362
0.0799,0.006836,0.0029,0.9976,-0.09457,-0.03077,-0.03741
0.0809,0.005371,0.0034,1.0015,-0.09457,-0.0918,0.02362
0.0819,0.005371,-0.0015,0.9976,-0.03354,-0.03077,-0.09845
0.0829,0.007324,0.0024,0.9985,0.0275,-0.0918,-0.03741
0.0839,0.005371,-0.0024,0.9995,0.0275,-0.15284,-0.03741
0.0849,0.006348,0.002,1.0005,-0.03354,-0.0918,-0.03741
0.0859,0.006836,-0.0024,0.9985,-0.03354,-0.15284,0.02362
0.0869,0.003418,-0.001,0.999,-0.09457,-0.15284,-0.03741
0.0879,0.01123,-0.0015,1.0,0.08853,-0.15284,-0.03741
0.0889,0.006836,-0.002,0.9946,-0.03354,-0.03077,-0.09845
0.0899,0.006836,-0.002,0.999,-0.09457,-0.15284,-0.03741
0.0909,0.007324,0.0024,0.9966,-0.09457,-0.0918,-0.03741
0.0919,0.006836,-0.0015,0.9985,-0.03354,-0.15284,0.02362
0.0929,0.005859,-0.0015,1.001,-0.09457,-0.0918,0.08466
0.0939,0.005859,0.001,0.9966,-0.09457,-0.03077,0.02362
0.0949,0.01123,-0.0015,1.0005,-0.03354,-0.03077,0.02362
0.0959,0.000977,-0.0005,0.9971,-0.03354,-0.0918,0.02362
0.0969,0.001953,-0.0015,1.0005,-0.03354,-0.03077,0.02362
0.0979,0.004395,-0.001,1.0034,-0.03354,-0.03077,0.02362
0.0989,0.006836,0.001,1.0024,-0.03354,-0.0918,0.02362
0.0999,0.007324,-0.0024,1.0015,0.0275,-0.0918,-0.03741
0.1009,0.005859,0.002,0.998,-0.09457,-0.03077,-0.03741
0.1019,0.005371,-0.0039,0.9995,-0.09457,-0.15284,0.02362
0.1029,0.007324,-0.0049,0.9976,-0.03354,-0.03077,-0.09845
0.1039,0.003906,0.0034,1.0034,-0.03354,-0.03077,0.02362
0.1049,0.008301,0.0,0.9985,-0.09457,-0.0918,-0.09845
0.1059,0.005371,0.002,1.002,-0.03354,-0.0918,0.02362
0.1069,0.004395,0.0015,1.0005,-0.09457,-0.0918,0.02362
0.1079,0.005859,-0.002,1.001,-0.03354,0.03027,0.02362
0.1089,0.000977,-0.002,0.999,0.0275,0.03027,0.08466
0.1099,0.006348,0.0005,0.9966,0.0275,-0.0918,-0.03741
0.1109,0.006348,0.002,1.0005,0.14957,-0.0918,-0.03741
0.1119,0.006836,0.0005,1.0044,0.0275,-0.0918,0.02362
0.1129,0.006836,0.0015,1.0,-0.03354,-0.15284,-0.03741
0.1139,0.005371,0.0,0.9976,-0.03354,-0.0918,0.02362
0.1149,0.006836,0.0015,1.001,-0.15561,-0.15284,-0.09845
0.1159,0.008789,0.0015,1.0039,-0.09457,-0.0918,-0.03741
0.1169,0.001953,0.0015,0.9995,-0.03354,-0.03077,-0.03741
0.1179,0.004395,0.0024,1.002,-0.09457,-0.15284,-0.03741
0.1189,0.009766,0.0039,1.002,-0.03354,-0.0918,0.08466
0.1199,0.005859,0.0015,1.0034,-0.03354,0.03027,0.02362
0.1209,0.006836,0.0068,1.0005,-0.03354,-0.03077,0.08466
0.1219,0.008301,-0.001,0.998,-0.09457,-0.0918,0.08466
0.1229,0.009277,0.0005,0.9995,0.0275,-0.0918,-0.09845
0.1239,0.008301,0.001,1.0,0.0275,-0.0918,-0.03741
0.1249,0.008301,0.0024,1.0005,0.0275,-0.15284,-0.03741
0.1259,0.006836,0.0015,1.0015,-0.09457,-0.03077,0.08466
0.1269,0.004883,0.0024,1.0015,0.08853,-0.15284,0.08466
0.1279,0.007812,-0.001,1.0049,-0.03354,-0.0918,-0.03741
0.1289,0.008789,0.0039,1.001,-0.03354,-0.15284,0.02362
0.1299,0.008789,0.0015,1.0005,-0.09457,-0.03077,-0.03741
0.1309,0.006836,0.0024,1.0029,0.0275,-0.03077,-0.03741
0.1319,0.006836,0.002,0.9976,-0.03354,-0.0918,-0.09845
0.1329,0.007812,0.0039,0.9985,-0.15561,-0.0918,-0.03741
0.1339,0.006348,0.002,1.002,-0.03354,-0.0918,-0.09845
0.1349,0.004395,0.002,1.0005,0.0275,-0.0918,0.02362
0.1359,0.006836,-0.001,0.9995,0.0275,-0.0918,-0.09845
0.1369,0.003418,0.0049,1.0015,-0.03354,-0.0918,-0.09845
0.1379,0.005859,0.002,0.9995,-0.03354,-0.0918,0.08466
0.1389,0.005859,-0.0005,1.002,-0.03354,-0.0918,-0.03741
0.1399,0.008789,0.0029,0.9956,-0.03354,0.03027,0.02362
0.1409,0.005371,0.0039,1.0034,-0.03354,-0.03077,-0.03741
0.1419,0.004883,0.0039,0.9956,-0.03354,-0.03077,-0.09845
0.1429,0.00293,0.001,0.9995,-0.03354,-0.0918,-0.09845
0.1439,0.007324,0.0005,1.0,-0.03354,-0.0918,0.02362
0.1449,0.005371,-0.002,0.999,-0.09457,-0.03077,-0.09845
0.1459,0.003906,-0.001,0.9941,-0.09457,-0.03077,0.02362
0.1469,0.006348,0.0005,1.0005,-0.15561,-0.0918,-0.03741
0.1479,0.004883,0.0005,0.9956,-0.09457,-0.15284,-0.09845
0.1489,0.004883,0.001,1.0015,-0.09457,-0.03077,-0.03741
0.1499,0.008789,-0.001,0.9971,0.08853,-0.15284,-0.09845
0.1509,0.004395,0.002,0.999,0.0275,-0.0918,0.02362
0.1519,0.006348,-0.0029,0.9976,0.0275,-0.03077,0.02362
0.1529,0.005859,0.002,0.9951,-0.03354,0.03027,-0.03741
0.1539,0.004395,-0.0068,1.0015,-0.03354,-0.03077,0.08466
0.1549,0.007324,-0.0005,0.9956,-0.03354,0.03027,0.02362
0.1559,0.006348,-0.0015,0.9946,0.0275,-0.15284,-0.03741
0.1569,0.006836,0.0015,0.9976,-0.03354,-0.0918,0.02362
0.1579,0.003906,-0.001,0.9976,-0.03354,-0.0918,-0.09845
0.1589,0.005859,-0.001,1.0,-0.03354,-0.0918,0.08466
0.1599,0.007812,-0.0005,0.998,-0.03354,-0.15284,-0.03741
0.1609,0.006348,-0.0034,1.0015,-0.09457,-0.15284,0.02362
0.1619,0.008301,-0.0024,0.9966,-0.03354,-0.0918,0.08466
0.1629,0.006348,0.0,1.001,-0.09457,-0.0918,-0.03741
0.1639,0.005371,0.0015,1.001,-0.03354,-0.0918,0.02362
0.1649,0.004883,0.001,0.9966,-0.03354,-0.0918,-0.03741
0.1659,0.009277,-0.0039,1.0005,-0.03354,-0.0918,0.02362
0.1669,0.009277,0.0005,1.0039,0.0275,-0.03077,0.02362
0.1679,0.002441,-0.0005,0.998,-0.09457,-0.0918,0.02362
0.1689,0.007812,-0.001,1.0,-0.03354,-0.03077,0.02362
0.1699,0.008789,0.0,0.9966,-0.03354,-0.0918,-0.03741
0.1709,0.004395,0.002,0.999,-0.09457,-0.03077,-0.09845
0.1719,0.006836,0.0049,1.0005,-0.03354,-0.0918,0.02362
0.1729,0.005371,-0.0015,1.0024,-0.03354,-0.0918,-0.09845
0.1739,0.004883,-0.0029,0.9995,-0.09457,-0.21387,-0.09845
0.1749,0.007812,0.0,1.0024,0.08853,-0.0918,0.08466
0.1759,0.006348,-0.002,1.0005,-0.09457,-0.0918,-0.03741
0.1769,0.004395,-0.001,1.0029,0.0275,-0.0918,-0.09845
0.1779,0.003906,-0.001,1.0005,-0.03354,-0.21387,0.02362
0.1789,0.005859,-0.0015,0.998,0.0275,-0.0918,-0.15948
0.1799,0.006836,0.002,1.0005,0.0275,0.03027,0.02362
0.1809,0.005859,-0.0015,0.999,-0.03354,-0.03077,-0.03741
0.1819,0.008789,-0.0005,0.9985,-0.03354,-0.0918,0.02362
0.1829,0.004883,0.0005,1.002,0.0275,0.03027,-0.09845
0.1839,0.003906,0.001,0.9976,-0.03354,-0.03077,-0.09845
0.1849,0.007812,0.001,1.002,0.08853,0.03027,-0.09845
0.1859,0.005859,0.0029,0.9995,-0.09457,-0.03077,0.02362
0.1869,0.00293,0.0024,1.002,0.0275,-0.03077,0.02362
0.1879,0.006836,0.0029,1.0024,-0.09457,-0.0918,-0.03741
0.1889,0.006348,-0.0024,1.0039,-0.03354,-0.0918,0.02362
0.1899,0.006836,0.0034,0.9976,0.0275,-0.03077,-0.03741
0.1909,0.007324,0.002,1.0,-0.09457,-0.03077,-0.03741
0.1919,0.006836,0.0024,0.999,-0.03354,0.03027,-0.03741
0.1929,0.006348,0.0005,0.999,-0.03354,-0.0918,0.02362
0.1939,0.008301,0.001,1.002,-0.09457,-0.03077,-0.03741
0.1949,0.006836,-0.0039,0.9946,-0.09457,-0.15284,-0.09845
0.1959,0.003418,0.0015,0.9985,-0.09457,0.03027,-0.03741
0.1969,0.003418,0.0005,1.001,0.0275,-0.0918,-0.09845
0.1979,0.004883,-0.001,1.002,0.0275,-0.03077,-0.03741
0.1989,0.005371,0.0015,1.0,-0.09457,-0.0918,0.02362
0.1999,0.005859,-0.0015,1.0005,-0.09457,-0.0918,0.08466
0.2009,0.004395,0.001,1.002,0.0275,0.03027,-0.03741
0.2019,0.009766,0.002,0.999,0.0275,-0.03077,-0.09845
0.2029,0.000488,0.0015,0.999,0.0275,-0.03077,0.02362
0.2039,0.003418,0.0015,1.0005,0.0275,-0.03077,-0.03741
0.2049,0.005371,0.0005,1.0024,-0.03354,0.03027,-0.03741
0.2059,0.005371,-0.0044,1.0034,-0.09457,-0.03077,0.08466
0.2069,0.006836,-0.0005,1.001,-0.03354,0.03027,0.02362
0.2079,0.004395,0.0034,0.9995,0.08853,0.03027,-0.03741
0.2089,0.007324,-0.001,1.002,-0.03354,-0.0918,-0.03741
0.2099,0.002441,-0.0005,1.0015,0.0275,-0.0918,-0.03741
0.2109,0.005859,0.002,1.001,-0.09457,-0.03077,0.02362
0.2119,0.003418,-0.001,0.9985,-0.03354,-0.03077,0.08466
0.2129,0.006348,0.0024,0.9995,-0.03354,-0.03077,0.02362
0.2139,0.002441,0.0,0.9956,-0.09457,-0.0918,-0.03741
0.2149,0.005371,0.002,1.0015,-0.03354,0.03027,-0.03741
0.2159,0.009277,-0.001,0.998,-0.03354,0.03027,-0.09845
0.2169,0.007812,-0.0005,0.998,-0.03354,-0.03077,-0.03741
0.2179,0.005859,0.001,0.9995,-0.09457,-0.15284,-0.03741
0.2189,0.005371,-0.0029,1.001,-0.09457,-0.15284,-0.03741
0.2199,0.008789,0.0,1.0034,-0.03354,-0.03077,-0.03741
0.2209,0.006836,0.0024,0.9995,-0.03354,-0.0918,-0.09845
0.2219,0.004395,-0.002,0.9976,-0.03354,-0.0918,0.02362
0.2229,0.008301,-0.0024,1.001,-0.09457,-0.15284,-0.03741
0.2239,0.006348,-0.002,0.9976,-0.03354,-0.0918,-0.09845
0.2249,0.007324,0.0,0.9956,0.0275,-0.15284,-0.03741
0.2259,0.006836,0.0034,0.9971,-0.09457,-0.03077,0.02362
0.2269,0.007324,0.0015,0.9976,-0.03354,-0.21387,0.08466
0.2279,0.003906,-0.0005,1.0015,0.0275,-0.15284,-0.09845
0.2289,0.004395,-0.0015,1.002,-0.09457,-0.15284,-0.03741
0.2299,0.004883,0.0,0.998,0.0275,-0.0918,0.02362
0.2309,0.004883,-0.0034,1.0024,-0.09457,-0.03077,-0.09845
0.2319,0.0,0.0,1.0,-0.03354,-0.0918,-0.03741
0.2329,0.006348,0.001,0.998,0.0275,-0.21387,-0.09845
0.2339,0.006836,0.0005,0.9976,0.0275,-0.15284,0.02362
0.2349,0.008301,0.002,0.999,-0.09457,-0.0918,-0.09845
0.2359,0.00293,0.002,0.9995,-0.03354,-0.0918,-0.09845
0.2369,0.005371,0.001,0.9971,-0.09457,-0.15284,-0.03741
0.2379,0.003418,-0.001,1.0024,-0.09457,0.0913,-0.09845
0.2389,0.003418,-0.0029,0.998,-0.09457,0.03027,-0.03741
0.2399,0.009277,-0.0029,0.998,-0.09457,-0.21387,-0.03741
0.2409,0.00293,0.002,1.0039,-0.03354,-0.03077,0.02362
0.2419,0.005371,-0.0015,1.0005,-0.09457,-0.0918,-0.03741
0.2429,0.004395,0.0029,0.9971,-0.03354,-0.15284,0.08466
0.2439,0.003418,-0.001,0.999,0.08853,-0.0918,-0.03741
0.2449,0.006348,-0.0024,0.999,-0.09457,-0.0918,0.14569
0.2459,0.003418,0.0015,0.9966,-0.15561,-0.15284,0.02362
0.2469,0.005859,0.0024,1.0034,-0.09457,-0.03077,-0.03741
0.2479,0.007812,0.0034,1.001,0.0275,0.03027,-0.09845
0.2489,0.006348,0.001,1.002,-0.09457,-0.03077,-0.03741
0.2499,0.007812,0.0015,1.0,-0.21664,-0.03077,-0.03741
0.2509,0.007812,0.001,1.0005,-0.15561,-0.03077,0.02362
0.2519,0.005859,0.0039,1.0,-0.09457,-0.15284,-0.03741
0.2529,0.006348,-0.0034,1.002,-0.09457,0.03027,0.02362
0.2539,0.008301,0.0015,1.0034,0.0275,-0.03077,-0.03741
0.2549,0.008789,-0.0005,1.0024,-0.15561,-0.0918,0.02362
0.2559,0.009766,0.0005,1.002,-0.03354,0.0913,-0.03741
0.2569,0.006836,0.0005,0.9995,-0.15561,-0.03077,-0.03741
0.2579,0.005859,0.001,0.9971,0.0275,0.03027,-0.03741
0.2589,0.005371,0.002,1.002,-0.03354,-0.0918,-0.03741
0.2599,0.003906,0.002,1.0,0.0275,-0.0918,0.02362
0.2609,0.007324,0.001,1.0005,-0.03354,0.03027,-0.03741
0.2619,0.007812,-0.0015,0.9946,0.0275,0.03027,0.02362
0.2629,0.006836,0.0029,1.0005,-0.09457,0.0913,0.02362
0.2639,0.005371,-0.0005,0.9956,-0.03354,-0.0918,0.02362
0.2649,0.006836,-0.001,1.001,0.0275,0.03027,-0.09845
0.2659,0.007812,0.0059,0.9985,-0.09457,-0.03077,0.02362
0.2669,0.005859,0.002,0.998,-0.03354,-0.0918,0.02362
0.2679,0.009277,0.001,1.0029,-0.09457,-0.0918,-0.03741
0.2689,0.003418,0.002,1.0024,0.0275,0.03027,-0.03741
0.2699,0.007812,0.0034,0.9976,0.0275,-0.0918,-0.03741
0.2709,0.005859,0.0,1.0039,-0.09457,-0.15284,-0.03741
0.2719,0.003418,-0.0015,1.001,0.0275,0.03027,-0.03741
0.2729,0.000977,-0.002,0.999,0.0275,-0.0918,0.02362
0.2739,0.005859,0.0015,0.998,-0.03354,-0.03077,-0.03741
0.2749,0.002441,0.002,0.9971,0.0275,-0.03077,-0.09845
0.2759,0.006348,0.002,1.001,-0.09457,0.03027,-0.03741
0.2769,0.005859,0.0,1.002,-0.15561,-0.03077,-0.09845
0.2779,0.008301,-0.0005,1.0015,-0.21664,-0.0918,-0.03741
0.2789,0.005371,-0.0015,0.999,-0.09457,-0.03077,0.02362
0.2799,0.008789,0.0029,0.999,-0.09457,-0.03077,-0.09845
0.2809,0.003906,0.0034,0.9995,-0.03354,0.03027,-0.03741
0.2819,0.005371,-0.001,0.998,-0.03354,-0.03077,0.02362
0.2829,0.005859,0.0039,1.002,-0.03354,-0.0918,-0.09845
0.2839,0.004395,0.0005,0.9985,-0.09457,-0.21387,0.08466
0.2849,0.00293,0.001,1.0034,-0.09457,-0.03077,0.02362
