0.002303,0.016113,-0.002,1.001,-0.02687,-0.05819,1.9155
0.003303,0.020996,-0.0054,1.0034,0.03416,0.00285,1.61033
0.004301,0.016113,-0.0044,1.0,0.03416,-0.05819,1.48826
0.005301,0.020996,-0.0049,0.998,0.03416,-0.05819,1.30515
0.006301,0.019043,-0.0059,1.0015,-0.08791,0.00285,1.24412
0.007301,0.016602,-0.0034,1.002,-0.02687,-0.05819,1.06101
0.008301,0.009766,0.0029,1.002,0.0952,0.06388,1.12205
0.009301,0.004883,-0.0024,1.001,0.03416,0.00285,1.12205
0.010301,0.009766,0.0034,1.0039,0.03416,0.00285,1.30515
0.011301,0.007812,0.0044,0.998,0.0952,-0.11922,1.24412
0.012301,0.006836,0.0063,0.9976,0.0952,-0.05819,1.42722
0.013301,0.000977,0.0137,1.002,0.15623,0.00285,1.7324
0.014301,-0.002441,0.0103,1.0005,0.0952,-0.11922,1.7324
0.015301,0.00293,0.0059,1.001,-0.02687,-0.05819,1.9155
0.016301,0.014648,0.0049,1.0039,0.15623,-0.11922,2.03757
0.017301,0.019043,-0.0044,1.002,0.0952,-0.11922,1.85447
0.018301,0.01123,-0.0083,0.9888,-0.02687,0.00285,1.79343
0.019301,0.015625,-0.0127,1.0068,0.03416,0.00285,1.67136
0.020301,0.009766,-0.0117,1.0078,0.0952,-0.05819,1.67136
0.021301,0.013184,-0.0078,1.002,-0.08791,-0.05819,1.54929
0.022301,0.020996,-0.0103,1.0039,0.03416,-0.05819,1.36619
0.023301,0.018555,-0.0059,1.0068,-0.02687,-0.05819,1.24412
0.024301,0.015137,-0.0063,1.0,0.15623,0.00285,1.12205
0.025301,0.017578,-0.0059,1.002,0.03416,-0.05819,0.99998
0.026301,0.01709,-0.0015,1.002,0.15623,0.00285,0.99998
0.027301,0.01123,-0.0044,0.999,-0.02687,0.00285,0.81687
0.028301,0.013184,-0.0059,1.001,-0.02687,0.00285,0.6948
0.029301,0.01123,-0.0039,1.0098,0.03416,0.06388,0.6948
0.030301,0.007812,-0.0029,1.0,0.0952,-0.05819,0.75584
0.031301,0.010254,-0.0015,1.0015,0.0952,0.00285,0.63377
0.032301,0.004883,-0.001,1.0054,0.03416,0.00285,0.6948
0.033301,0.006836,-0.001,1.0049,0.0952,-0.05819,0.87791
0.034301,0.003906,0.0024,1.0015,0.0952,-0.11922,0.87791
0.035301,0.00293,0.0078,1.0049,0.0952,0.12492,0.99998
0.036301,0.008301,0.0044,1.0024,-0.02687,0.00285,1.12205
0.037301,0.005859,0.0073,1.0029,0.03416,0.00285,1.18308
0.038301,0.008301,0.0044,0.999,-0.02687,-0.05819,1.30515
0.039301,0.006348,-0.0024,1.0044,0.0952,-0.05819,1.24412
0.040301,0.010254,-0.0034,1.0044,0.0952,-0.24129,1.30515
0.041301,0.007324,0.0,0.999,-0.08791,-0.05819,1.61033
0.042301,0.006836,0.002,1.0015,0.0952,0.00285,1.42722
0.043301,0.001953,0.0024,0.9995,0.03416,0.00285,1.54929
0.044301,0.009766,-0.0049,1.0029,0.0952,-0.11922,1.7324
0.045301,0.005371,-0.0034,1.0049,0.0952,-0.05819,1.61033
0.046301,0.010254,0.0,0.9976,-0.02687,-0.05819,1.79343
0.047301,0.008789,-0.0024,1.0044,0.0952,-0.05819,1.79343
0.048301,0.007324,-0.001,0.9971,0.03416,-0.11922,1.85447
0.049301,0.008789,0.002,0.999,0.15623,-0.18026,1.79343
0.050301,0.003418,0.0024,0.9985,0.03416,-0.18026,1.9155
0.051301,0.003906,-0.0015,1.0029,0.15623,-0.11922,1.97654
0.052301,0.00293,0.001,1.002,-0.08791,-0.18026,2.09861
0.053301,0.002441,0.0005,1.0029,-0.02687,-0.11922,2.15965
0.054301,0.007812,0.002,1.0015,0.03416,-0.05819,2.22068
0.055301,0.014648,0.0005,0.9971,0.0952,-0.11922,1.97654
0.056301,0.010742,-0.0088,0.9922,-0.08791,-0.11922,2.09861
0.057301,0.011719,-0.0103,1.0063,0.0952,-0.05819,1.97654
0.058301,0.012695,-0.0083,1.001,0.03416,-0.11922,2.03757
0.059301,0.016602,-0.002,0.998,0.03416,-0.05819,1.9155
0.060301,0.015137,-0.0005,0.9941,-0.08791,0.00285,1.9155
0.061301,0.009277,-0.0044,1.0024,0.0952,0.06388,1.79343
0.062301,0.01416,-0.0078,1.001,-0.02687,0.12492,1.61033
0.063301,0.013184,-0.0078,1.0029,0.0952,-0.11922,1.61033
0.064301,0.01123,-0.0073,0.9971,-0.02687,0.00285,1.54929
0.065301,0.016602,-0.0088,1.0049,0.03416,0.06388,1.42722
0.066301,0.018066,-0.0083,1.0049,-0.02687,0.00285,1.24412
0.067301,0.01709,-0.0063,0.998,-0.14894,0.00285,1.12205
0.068301,0.015137,-0.0034,0.9995,-0.08791,0.00285,0.93894
0.069301,0.010254,-0.0039,1.0059,-0.08791,0.00285,0.93894
0.070301,0.011719,-0.0049,1.0015,0.15623,0.00285,0.87791
0.071301,0.016602,-0.0073,0.9995,-0.02687,-0.05819,0.6948
0.072301,0.010254,-0.0029,0.998,0.03416,0.06388,0.63377
0.073301,0.008301,-0.0015,1.001,0.03416,-0.11922,0.6948
0.074301,0.01123,-0.0029,0.9985,-0.02687,0.00285,0.57273
0.075301,0.010742,0.0,1.0,-0.02687,-0.05819,0.5117
0.076301,0.006836,-0.001,1.002,0.0952,-0.05819,0.45066
0.077301,0.007812,0.0,1.0034,0.03416,0.00285,0.32859
0.078301,0.009277,-0.0015,1.0059,-0.02687,0.00285,0.38963
