0.004189,0.052734,-0.0142,1.1733,0.03724,0.21053,3.08285
0.006189,0.000488,0.0039,0.8652,0.03724,0.14949,3.14388
0.008187,-0.003418,0.0034,1.0435,-0.08483,0.21053,3.32699
0.010187,0.05127,-0.0137,1.0879,0.09827,0.08846,2.83871
0.012187,-0.028809,0.0029,0.8652,-0.08483,0.27156,3.32699
0.014187,0.033691,0.0044,1.145,0.15931,0.02742,3.14388
0.016187,0.001465,-0.0039,0.917,-0.08483,0.02742,3.14388
0.018187,0.006836,-0.002,1.0107,-0.0238,0.14949,3.32699
0.020187,0.020508,0.0083,1.062,0.09827,-0.03362,3.02181
0.022187,-0.008301,-0.0049,0.8965,-0.14587,0.02742,3.14388
0.024187,0.022949,0.0005,1.0806,0.03724,-0.03362,3.32699
0.026187,0.0,0.0068,0.9673,0.03724,0.08846,3.02181
0.028187,0.013184,-0.0078,0.9824,-0.2069,0.14949,3.26595
0.030187,0.008301,0.0063,1.0449,0.09827,-0.09465,3.20492
0.032187,0.000977,0.0059,0.9365,-0.0238,0.27156,3.08285
0.034187,0.018066,-0.0088,1.0361,-0.0238,0.02742,3.14388
0.036187,-0.006348,0.0039,0.9976,0.03724,0.08846,3.20492
0.038187,0.012695,0.001,0.9819,-0.08483,0.14949,3.08285
0.040187,0.009277,-0.0088,1.0361,0.03724,-0.03362,3.14388
0.042187,-0.000488,0.0054,0.9751,-0.0238,0.02742,3.20492
0.044187,0.013672,0.0005,1.0073,-0.08483,-0.03362,3.14388
0.046187,0.003418,-0.0098,1.0054,-0.0238,-0.15569,3.26595
0.048187,0.01123,0.0063,0.9766,-0.08483,0.14949,3.26595
0.050187,0.013184,-0.001,1.0244,-0.0238,-0.15569,3.14388
0.052187,0.005859,-0.0054,0.9844,0.09827,0.02742,3.14388
0.054187,0.014648,0.0078,0.9897,0.03724,0.08846,3.20492
0.056187,0.007324,-0.002,1.0151,-0.08483,0.08846,3.14388
0.058187,0.006348,-0.0063,0.9805,-0.0238,0.14949,3.32699
0.060187,0.01416,0.0068,1.0171,0.03724,0.02742,3.20492
0.062187,0.000977,-0.0005,0.9985,-0.0238,0.02742,3.14388
0.064187,0.012207,-0.0029,0.9946,0.09827,0.08846,3.14388
0.066187,0.01416,0.0039,1.0156,-0.0238,0.02742,3.20492
0.068187,0.004883,-0.001,0.9897,-0.0238,0.21053,3.14388
0.070187,0.015625,-0.002,1.0142,0.09827,-0.03362,3.14388
0.072187,0.003418,0.0039,1.0068,-0.0238,-0.03362,3.14388
0.074187,0.008301,0.0005,0.9941,-0.08483,0.08846,3.20492
0.076187,0.013672,0.0029,1.0054,0.03724,0.02742,3.20492
0.078187,-0.000488,0.0044,0.9932,-0.0238,0.08846,3.26595
