653.903687,73.09599,76.44518,80.33617
653.90564,72.95039,76.45633,80.08206
653.907654,72.95039,76.46693,79.82627
653.909607,73.09599,76.47692,79.56645
653.911682,72.95039,76.48627,79.30391
653.913635,0.0,76.49474,79.03541
653.915649,72.95039,76.50007,78.7066
653.917603,72.95039,76.50461,78.37979
653.919678,72.95039,76.50857,78.06033
653.921692,72.95039,76.51146,77.7364
653.923645,72.95039,76.51174,77.37254
653.925659,72.95039,76.51163,77.02287
653.927673,0.0,76.51096,76.68313
653.929688,72.95039,76.50731,76.29822
653.931641,73.09599,76.50307,75.92949
653.933716,73.09599,76.49847,75.58118
653.935669,73.09599,76.4928,75.23506
653.937683,72.95039,76.48471,74.86048
653.939636,73.09599,76.47653,74.51586
653.941711,0.0,76.46785,74.19062
653.943665,73.09599,76.45629,73.82837
653.945679,73.09599,76.44431,73.4899
653.947632,72.95039,76.43201,73.17845
653.949707,72.95039,76.41948,72.89268
653.95166,72.95039,76.40462,72.57934
653.953674,72.95039,76.38894,72.27921
653.955688,72.95039,76.37324,72.01244
653.957703,73.09599,76.35735,71.77214
653.959656,0.0,76.34116,71.55266
653.96167,73.09599,76.32705,71.35934
653.963684,73.09599,76.3091,71.15002
653.965698,72.95039,76.29072,70.95715
653.967651,72.80536,76.27153,70.77138
653.969727,73.09599,76.25085,70.57687
653.971741,73.09599,76.23032,70.41328
653.973694,73.09599,76.20972,70.27362
653.975708,73.09599,76.18906,70.15626
653.977722,72.95039,76.16833,70.05975
653.979736,73.09599,76.14755,69.9826
653.981689,146.19199,76.12689,69.92812
653.983704,80.4056,76.10722,69.91641
653.985718,73.09599,76.08923,69.96215
653.987732,73.09599,76.07115,70.0159
653.989685,72.95039,76.05299,70.07653
653.991699,73.09599,76.03475,70.1432
653.993713,146.19199,76.01728,70.23664
653.995728,72.95039,76.0015,70.37611
653.997681,73.09599,75.98573,70.51794
653.999756,73.09599,75.96999,70.66092
654.001709,72.95039,75.95639,70.85622
654.003723,73.09599,75.9433,71.05976
654.005676,146.19199,75.93015,71.25802
654.007751,73.09599,75.91936,71.50668
654.009705,73.09599,75.90855,71.74426
654.011719,73.09599,75.8997,72.01887
654.013672,73.09599,75.89155,72.29609
654.015747,73.09599,75.88464,72.58909
654.0177,72.95039,75.87883,72.89313
654.019714,73.09599,75.8742,73.20667
654.02179,72.95039,75.87068,73.52643
654.023743,73.09599,75.86829,73.8519
654.025757,153.50159,75.86716,74.18571
654.02771,72.95039,75.86766,74.53611
654.029785,72.95039,75.86932,74.88982
654.031738,73.09599,75.8727,75.25676
654.033752,73.09599,75.87637,75.60189
654.035706,72.95039,75.88173,75.95939
654.037781,73.09599,75.88808,76.31067
654.039734,73.09599,75.89546,76.65726
654.041748,72.95039,75.90466,77.01622
654.043762,72.95039,75.91397,77.34616
654.045776,72.95039,75.92487,77.68364
654.047729,146.19199,75.93607,77.99571
654.049744,72.95039,75.94914,78.3228
654.051758,72.95039,75.9625,78.62381
654.053772,72.95039,75.97759,78.93446
654.055725,145.90079,75.99294,79.21983
654.057739,72.95039,76.00938,79.50033
654.059753,146.19199,76.02546,79.74089
654.061768,72.95039,76.04333,79.99592
654.063721,72.95039,76.06066,80.20693
654.065796,80.4056,76.07944,80.42544
654.067749,73.09599,76.09841,80.62029
654.069763,146.19199,76.1168,80.77491
654.071716,72.95039,76.13695,80.94748
654.073792,72.95039,76.15649,81.07947
654.075806,73.09599,76.17603,81.18716
654.077759,72.95039,76.19621,81.2897
654.079834,80.24543,76.21634,81.36949
654.081787,73.09599,76.23592,81.41707
654.083801,72.95039,76.25473,81.42947
654.085754,72.95039,76.27281,81.40907
654.08783,0.0,76.2914,81.38919
654.089783,0.0,76.3101,81.36058
654.091797,73.09599,76.3282,81.30726
654.09375,73.09599,76.34609,81.23973
654.095825,72.95039,76.36343,81.15229
654.097778,72.95039,76.38006,81.04324
654.099792,73.09599,76.39595,80.91325
654.101807,72.95039,76.41109,80.76466
654.103821,73.09599,76.4255,80.59933
654.105774,0.0,76.43906,80.41507
654.107788,72.95039,76.45012,80.17487
654.109802,72.95039,76.45959,79.90676
654.111816,72.95039,76.46865,79.64056
654.11377,73.09599,76.47717,79.37357
654.115784,72.95039,76.48507,79.10537
654.117798,72.95039,76.49169,78.81969
654.119812,72.95039,76.49629,78.50112
654.121765,72.95039,76.49961,78.1721
654.12384,73.09599,76.50239,77.85153
654.125854,0.0,76.50444,77.53565
654.127808,73.09599,76.50367,77.17455
654.129822,73.09599,76.5023,76.82597
654.131836,72.95039,76.50095,76.57458
654.13385,73.09599,76.49828,76.24139
654.135803,73.09599,76.49357,75.88573
654.137817,73.09599,76.48702,75.51582
654.139832,73.09599,76.48005,75.16798
654.141846,73.09599,76.47266,74.84159
654.143799,73.09599,76.4629,74.48746
654.145874,73.09599,76.45222,74.14473
654.147827,73.09599,76.44126,73.82696
654.149841,0.0,76.42982,73.52885
654.151794,72.95039,76.41567,73.1939
654.15387,72.95039,76.40122,72.88255
654.155823,72.95039,76.38657,72.59804
654.157837,72.95039,76.37168,72.33928
654.159851,72.95039,76.35458,72.05642
654.161865,72.95039,76.33674,71.78783
654.163818,73.09599,76.31877,71.5467
654.165833,72.95039,76.30068,71.33165
654.167847,72.95039,76.28246,71.14108
654.169861,72.95039,76.26406,70.97376
654.171814,72.95039,76.24554,70.82848
654.173828,73.09599,76.22693,70.70374
654.175842,72.95039,76.20844,70.60342
654.177856,73.09599,76.18989,70.5223
654.17981,72.95039,76.17121,70.45767
654.181885,72.95039,76.15241,70.40823
654.183899,73.09599,76.13352,70.37277
654.185852,72.95039,76.11454,70.35027
654.187866,72.95039,76.09548,70.33978
654.18988,72.95039,76.07642,70.34201
654.191895,146.19199,76.05905,70.39813
654.193848,72.95039,76.04265,70.4854
654.195862,73.09599,76.02631,70.57891
654.197876,0.0,76.01041,70.68692
654.19989,72.95039,75.99545,70.8203
654.201843,73.09599,75.98161,70.98016
654.203918,72.95039,75.96771,71.13593
654.205872,73.09599,75.95528,71.32594
654.207886,72.95039,75.94414,71.54021
654.209839,0.0,75.93332,71.75525
654.211914,72.95039,75.9241,72.00007
654.213867,72.95039,75.91518,72.24046
654.215881,72.95039,75.90816,72.51566
654.217834,72.95039,75.90173,72.78964
654.21991,72.95039,75.89727,73.09682
654.221863,73.09599,75.89323,73.39444
654.223877,72.95039,75.89103,73.7178
